212,지역,코로나19 부산광역시 강서구 예방접종센터,,강서체육공원,46703,부산광역시 강서구 체육공원로 43,051-970-2806
213,지역,코로나19 부산광역시 연제구 예방접종센터,,연제구 국민체육센터,47579,부산광역시 연제구 쌍미천로 132,051-665-5372
214,지역,코로나19 부산광역시 수영구 예방접종센터,,수영구 국민체육센터,48264,부산광역시 수영구 수영로521번길 77,051-610-5603
215,지역,코로나19 대구광역시 남구 예방접종센터,,대덕문화전당,42501,대구광역시 남구 앞산순환로 478,053-664-3497
216,지역,코로나19 대구광역시 달서구 예방접종센터,,월배국민체육센터,42829,대구광역시 달서구 갈밭남로 76,053-667-2225
217,지역,코로나19 인천광역시 중구 예방접종센터,,하늘문화센터,22379,인천광역시 중구 영종해안북로 1000-26,032-760-6022
218,지역,코로나19 인천광역시 미추홀구 예방접종센터,,인천대학교 제물포캠퍼스 예체능관,22100,인천광역시 미추홀구 석정로 165,032-880-5702
219,지역,코로나19 인천광역시 남동구 예방접종센터,,길병원,21565,인천광역시 남동구 독점로29번길 16,032-453-5658
220,지역,코로나19 인천광역시 서구 예방접종센터,,검단복지회관,22633,인천광역시 서구 완정로92번길 18,032-560-5053
221,지역,코로나19 인천광역시 옹진군 예방접종센터,,옹진국민체육센터,23119,인천광역시 옹진군 영흥면 영흥로 348번길 175-29,032-899-3130
222,지역,코로나19 경기도 동두천시 예방접종센터,,동두천시 시민회관,11340,경기도 동두천시 어수로4(상패동),031-860-2634
223,지역,코로나19 경기도 오산시 예방접종센터,,오산스포츠센터,18131,경기도 오산시 경기동로 33,031-8036-6057
224,지역,코로나19 경기도 양주시 예방접종센터,,경기섬유종합지원센터 ,11497,경기도 양주시 평화로1215,031-8082-7157
225,지역,코로나19 경기도 수원시 장안구 예방접종센터,,수원종합운동장 국민체육센터,16308,경기도 수원시 장안구 경수대로 893,031-228-3737
226,지역,코로나19 경기도 수원시 팔달구 예방접종센터,,청소년문화센터 꿈의 체육관,16486,경기도 수원시 팔달구 권광로 293,031-228-3701
227,지역,코로나19 경기도 화성시 예방접종센터,,화성종합경기타운,18588,경기도 화성시 향남읍 향남로 470,031-5189-6205
228,지역,코로나19 경기도 성남시 수정구 예방접종센터,,수정커뮤니티센터,13327,경기도 성남시 수정구 탄리로 59,031-729-3843
229,지역,코로나19 경기도 성남시 중원구 예방접종센터,,성남종합스포츠센터 다목적체육관,13363,경기도 성남시 중원구 제일로 60,031-729-3901
230,지역,코로나19 경기도 안산시 상록구 예방접종센터,,감골시민홀체육관,15620,경기도 안산시 상록구 석호로226,031-369-1734
231,지역,코로나19 경기도 안성시 예방접종센터,,경기도의료원 안성병원,17568,경기도 안성시 남파로 95,031-678-5913
232,지역,코로나19 경기도 용인시 수지구 예방접종센터,,수지구청 대회의실,16835,경기도 용인시 수지구 포은대로 435,031-324-8477
233,지역,코로나19 경기도 용인시 기흥구 예방접종센터,,(舊)경찰대 실내체육관,16912,경기도 용인시 기흥구 언남로 74,031-324-6083
234,지역,코로나19 경기도 고양시 일산서구 예방접종센터,,고양체육관,10223,경기도 고양시 일산서구 중앙로 1601,031-8075-9441
235,지역,코로나19 경기도 시흥시 예방접종센터,,시흥시체육관,14902,경기도 시흥시 서해안로 1589,031-310-5851
236,지역,코로나19 경기도 김포시 예방접종센터,,김포생활체육관,10068,경기도 김포시 김포한강8로 198-3,031-5186-8300
237,지역,코로나19 경기도 평택시 예방접종센터,,평택시청소년문화센터 실내체육관,17903,경기도 평택시 평남로 616,031-8024-4336
238,지역,코로나19 경기도 과천시 예방접종센터,,청소년수련관 실내체육관,13828,경기도 과천시 참마을로9,02-2150-3155
239,지역,코로나19 경기도 가평군 예방접종센터,,가평체육관,12416,경기도 가평군 가평읍 문화로 131,031-580-4371
240,지역,코로나19 강원도 홍천군 예방접종센터,,홍천군민스포츠센터,25126,강원도 홍천군 홍천읍 태학리 310-3,033-430-4028
241,지역,코로나19 강원도 횡성군 예방접종센터,,횡성농민문화체육센터,25216,강원도 횡성군  문화체육로 57,033-340-5648
242,지역,코로나19 강원도 철원군 예방접종센터,,갈말게이트볼장,24032,강원도 철원군 갈말읍 갈말로53-1,033-450-4115
243,지역,코로나19 강원도 화천군 예방접종센터,,화천체육관,24140,강원도 화천군 하남면 춘화로 3351,033-440-2813
244,지역,코로나19 강원도 양구군 예방접종센터,,양구문예회관,24521,강원도 양구군 양구읍 비봉로73번길 52-1,033-480-2806
245,지역,코로나19 충청북도 청주시 청원구 예방접종센터,,청주시장애인스포츠센터,28353,충청북도 청주시 청원구 사천로18번길81,043-201-0937
246,지역,코로나19 충청북도 보은군 예방접종센터,,보은군보건소,28943,충청북도 보은군 보은읍 동광길 50,043-540-5726
247,지역,코로나19 충청북도 증평군 예방접종센터,,증평청소년수련관,27948,충청북도 증평군 증평읍 보건복지로 64-2,043-835-4225
248,지역,코로나19 충청북도 진천군 예방접종센터,,진천화랑관,27841,충청북도 진천군 진천읍 문화로 69-4,043-539-7328
249,지역,코로나19 충청북도 괴산군 예방접종센터,,괴산문화체육센터,28026,충청북도 괴산군 임꺽정로 99-9,043-830-2307
250,지역,코로나19 전라북도 무주군 예방접종센터,,무주예체문화관,55514,전라북도 무주군 무주읍 한풍루로 326-17,063-320-8103
251,지역,코로나19 경상북도 구미시 예방접종센터,,금오산 올림핌기념 국민생활관,39305,경상북도 구미시 산책길 63,054-480-4043
252,지역,코로나19 경상북도 군위군 예방접종센터,,군위국민체육센터 ,39013,경상북도 군위군 군위읍 군청로 158,054-380-7440
253,지역,코로나19 경상북도 영양군 예방접종센터,,영양군민회관,36540,경상북도 영양군 영양읍 군민회관길 46,054-680-5123
254,지역,코로나19 경상북도 청도군 예방접종센터,,청도국민체육센터,38333,경상북도 청도군 화양읍 청려로 1846,054-370-2646
255,지역,코로나19 경상북도 성주군 예방접종센터,,성주체육관,40030,경상북도 성주군 성주읍 성주로 3257,054-930-8273
256,지역,코로나19 경상북도 울진군 예방접종센터,,울진군민체육관,36324,경상북도 울진군 울진읍 연호로 47,054-789-5032
257,지역,코로나19 경상북도 울릉군 예방접종센터,,울릉군보건의료원,40217,경상북도 울릉군 울릉읍 울릉순환로 396-18,054-790-6832
258,지역,코로나19 서울특별시 은평구 예방접종센터,,은평다목적체육관,03311,서울특별시 은평구 진관1로 40,02-351-6187
259,지역,코로나19 서울특별시 강서구 예방접종센터,,(舊)염강초등학교 체육관,07531,서울특별시 강서구 허준로 221-22(가양동),02-2600-6119
260,지역,코로나19 서울특별시 노원구 예방접종센터,,월계문화체육센터,01884,서울특별시 노원구 월계로 298,02-2116-3084
261,지역,코로나19 전라남도 무안군 예방접종센터,,남악주민다목적생활체육관,58578,전라남도 무안군 삼향읍 남악로 327,061-450-5112
262,지역,코로나19 경기도 부천시 예방접종센터,,송내사회체육관,14726,경기도 부천시 경인로 120번길 45,032-625-4269
263,지역,코로나19 울산광역시 울주군 예방접종센터,,남부통합보건지소,44969,울산광역시 울주군 온양읍 터실1길 13,052-204-2821
264,지역,코로나19 서울특별시 영등포구 예방접종센터,,영등포제1스포츠센터,07398,서울특별시 영등포구 신풍로 1,02-2670-3314
265,지역,코로나19 서울특별시 구로구 예방접종센터,,오류문화센터,08272,서울특별시 구로구 경인로20가길 38,02-860-3304
